time,pd_4,pd_7,pd_8,pm_1,pm_2,pm_3,pm_4,pm_5,pm_6,pm_7,pm_8,pm_9,pm_10,pm_11,pm_12,pm_13,pm_14,pm_15,pm_16,mocap_1,mocap_2,mocap_3,mocap_4,mocap_5,mocap_6,mocap_7,mocap_8,mocap_9,mocap_10,mocap_11,mocap_12,mocap_13,mocap_14,mocap_15,mocap_16,mocap_17,mocap_18,mocap_19,mocap_20,mocap_21,
113.012438,2,0,3.022,2,0.747,0.74,0.732,0.743,0.739,2.227,1.878,1.935,1.907,1.928,0.421,9.727,0.338,0.353,0.348,0.366,0.49667,1.229635,0.352356,-0.000347,0.000701,0.000014,1,0.554863,1.127856,0.262981,-0.841672,-0.014573,0.539793,0.000014,0.572332,0.768046,0.242938,-0.028919,-0.000122,-0.07818,0.99652
113.022629,2,0,3.022,2,0.747,0.74,0.732,0.743,0.739,2.227,1.878,1.935,1.907,1.928,0.421,9.727,0.338,0.353,0.348,0.366,0.496673,1.229638,0.352351,-0.000339,0.000698,0.00001,1,0.554859,1.127854,0.262984,-0.841684,-0.014581,0.539773,0.000006,0.572347,0.768061,0.242953,-0.028966,-0.000129,-0.078129,0.996522
113.032799,2,0,3.022,2,0.747,0.74,0.732,0.743,0.739,2.227,1.878,1.935,1.909,1.917,0.387,9.095,0.338,0.353,0.348,0.366,0.496667,1.229635,0.352356,-0.000337,0.00069,0.000009,1,0.554862,1.127854,0.262985,-0.841673,-0.014562,0.539792,0.000003,0.572374,0.768085,0.242982,-0.029061,-0.00013,-0.078026,0.996528
113.04301,2,0,3.022,2,0.747,0.74,0.732,0.743,0.739,2.227,1.878,1.935,1.909,1.917,0.387,9.095,0.338,0.353,0.348,0.366,0.496667,1.229635,0.352356,-0.000337,0.00069,0.000009,1,0.554862,1.127854,0.262985,-0.841673,-0.014562,0.539792,0.000003,0.572374,0.768085,0.242982,-0.029061,-0.00013,-0.078026,0.996528
113.053205,2,0,3.022,2,0.747,0.74,0.732,0.743,0.739,2.227,1.878,1.935,1.909,1.917,0.387,9.095,0.338,0.353,0.348,0.366,0.496667,1.229635,0.352356,-0.000337,0.00069,0.000009,1,0.554862,1.127854,0.262985,-0.841673,-0.014562,0.539792,0.000003,0.572374,0.768085,0.242982,-0.029061,-0.00013,-0.078026,0.996528
113.063398,2,0,3.022,2,0.747,0.74,0.732,0.743,0.739,2.227,1.878,1.935,1.909,1.917,0.387,9.095,0.338,0.353,0.348,0.366,0.496668,1.229633,0.352359,-0.000351,0.000691,0.000011,1,0.554864,1.127856,0.262983,-0.841673,-0.01454,0.539793,0.000023,0.572392,0.768094,0.242996,-0.029113,-0.00014,-0.077982,0.99653
113.073557,2,0,3.022,2,0.747,0.74,0.732,0.743,0.739,2.227,1.878,1.935,1.909,1.917,0.387,9.095,0.346,0.349,0.365,0.356,0.496663,1.229638,0.35236,-0.000344,0.000698,0.000015,1,0.554866,1.127858,0.262981,-0.841674,-0.014593,0.539788,0.000008,0.572474,0.768143,0.243018,-0.029254,-0.000113,-0.077765,0.996543
113.083784,2,0,2.15,2,0.747,0.74,0.732,0.743,0.739,2.227,1.878,1.935,1.909,1.917,0.387,9.095,0.346,0.349,0.365,0.356,0.496667,1.229637,0.352357,-0.000347,0.0007,0.000014,1,0.554868,1.127856,0.262982,-0.841678,-0.014561,0.539783,0.000001,0.572515,0.768166,0.243044,-0.029352,-0.000116,-0.077655,0.996548
113.093963,2,0,2.15,2,0.747,0.74,0.732,0.743,0.739,2.227,1.878,1.935,1.909,1.917,0.387,9.095,0.346,0.349,0.365,0.356,0.496667,1.229637,0.352357,-0.000347,0.0007,0.000014,1,0.554868,1.127856,0.262982,-0.841678,-0.014561,0.539783,0.000001,0.572515,0.768166,0.243044,-0.029352,-0.000116,-0.077655,0.996548
113.104125,2,0,2.15,2,0.747,0.74,0.732,0.743,0.739,2.227,1.878,1.935,1.909,1.917,0.387,9.095,0.346,0.349,0.365,0.356,0.496663,1.229636,0.35236,-0.000344,0.000699,0.000012,1,0.554871,1.127854,0.262987,-0.841684,-0.014546,0.539775,0.000017,0.572541,0.768177,0.243061,-0.029395,-0.000116,-0.077605,0.996551
113.114292,2,0,2.15,2,0.747,0.74,0.732,0.743,0.739,2.227,1.878,1.935,1.909,1.917,0.387,9.095,0.346,0.349,0.365,0.356,0.496668,1.229641,0.352358,-0.000335,0.000693,0.000013,1,0.554871,1.127856,0.262978,-0.841681,-0.014558,0.539779,-0.000001,0.572568,0.768193,0.243087,-0.029497,-0.000129,-0.077466,0.996559
113.124451,2,0,2.15,2,0.747,0.742,0.74,0.746,0.739,2.227,1.878,1.935,1.909,1.917,0.387,9.095,0.346,0.349,0.365,0.356,0.496668,1.229641,0.352358,-0.000335,0.000693,0.000013,1,0.554871,1.127856,0.262978,-0.841681,-0.014558,0.539779,-0.000001,0.572568,0.768193,0.243087,-0.029497,-0.000129,-0.077466,0.996559
113.134645,2,0,2.15,2,0.747,0.742,0.74,0.746,0.739,2.227,1.878,1.935,1.909,1.917,0.387,9.095,0.346,0.349,0.365,0.356,0.49667,1.229638,0.352352,-0.000345,0.000704,0.000013,1,0.55487,1.127857,0.262982,-0.841696,-0.014597,0.539755,0.000007,0.572583,0.768221,0.243118,-0.029544,-0.000106,-0.077458,0.996558
113.144855,2,0,2.15,2,0.747,0.742,0.74,0.746,0.739,2.227,1.878,1.935,1.909,1.917,0.387,9.095,0.346,0.349,0.365,0.356,0.496673,1.229642,0.352357,-0.000338,0.000696,0.000012,1,0.554867,1.127858,0.262979,-0.841684,-0.014559,0.539775,0.000008,0.572644,0.76824,0.243158,-0.02969,-0.000127,-0.07724,0.99657
113.155018,2,0,2.15,2,0.747,0.742,0.74,0.746,0.739,2.227,1.878,1.935,1.909,1.917,0.387,9.095,0.346,0.349,0.365,0.356,0.496673,1.229642,0.352357,-0.000338,0.000696,0.000012,1,0.554867,1.127858,0.262979,-0.841684,-0.014559,0.539775,0.000008,0.572644,0.76824,0.243158,-0.02969,-0.000127,-0.07724,0.99657
113.16518,2,0,2.15,2,0.747,0.742,0.74,0.746,0.74,2.22,1.871,1.937,1.909,1.917,0.387,9.095,0.346,0.349,0.365,0.356,0.496652,1.229635,0.352362,-0.00032,0.000687,0.000032,1,0.554868,1.127859,0.262979,-0.841672,-0.014555,0.539793,0.000019,0.572661,0.768255,0.243171,-0.029738,-0.000124,-0.077186,0.996573
113.175351,2,0,2.15,2,0.747,0.742,0.74,0.746,0.74,2.22,1.871,1.937,1.909,1.917,0.387,9.095,0.346,0.349,0.365,0.356,0.49666,1.229638,0.352359,-0.000328,0.00069,0.000016,1,0.554871,1.127856,0.262983,-0.841694,-0.014545,0.539758,0.000002,0.572715,0.768294,0.243212,-0.02989,-0.000139,-0.077,0.996583
113.185542,2,0,2.15,2,0.747,0.742,0.74,0.746,0.74,2.22,1.871,1.937,1.909,1.917,0.387,9.095,0.346,0.349,0.365,0.356,0.49666,1.229638,0.352359,-0.000328,0.00069,0.000016,1,0.554871,1.127856,0.262983,-0.841694,-0.014545,0.539758,0.000002,0.572715,0.768294,0.243212,-0.02989,-0.000139,-0.077,0.996583
113.195688,2,0,2.15,2,0.747,0.742,0.74,0.746,0.74,2.22,1.871,1.937,1.909,1.917,0.387,9.095,0.346,0.349,0.365,0.356,0.496668,1.229644,0.352358,-0.000328,0.000692,0.000016,1,0.554873,1.127857,0.262982,-0.841676,-0.014545,0.539786,-0.00002,0.572724,0.768312,0.243236,-0.029941,-0.000147,-0.076901,0.996589
113.205841,2,0,2.15,2,0.747,0.742,0.74,0.746,0.74,2.22,1.871,1.937,1.905,1.909,0.377,8.373,0.346,0.349,0.365,0.356,0.496668,1.229644,0.352358,-0.000328,0.000692,0.000016,1,0.554873,1.127857,0.262982,-0.841676,-0.014545,0.539786,-0.00002,0.572724,0.768312,0.243236,-0.029941,-0.000147,-0.076901,0.996589
113.216038,2,0,2.15,2,0.747,0.742,0.74,0.746,0.74,2.22,1.871,1.937,1.905,1.909,0.377,8.373,0.346,0.349,0.365,0.356,0.496673,1.229641,0.352353,-0.00035,0.000691,0.000004,1,0.554873,1.127858,0.262987,-0.841686,-0.014587,0.53977,0.000002,0.57284,0.768367,0.243285,-0.030086,-0.000113,-0.076635,0.996605
113.226214,2,0,2.15,2,0.747,0.742,0.74,0.746,0.74,2.22,1.871,1.937,1.905,1.909,0.377,8.373,0.346,0.349,0.365,0.356,0.496679,1.229645,0.352351,-0.000341,0.0007,0.000001,1,0.554868,1.127858,0.262982,-0.841679,-0.014589,0.53978,-0.000009,0.572861,0.768381,0.243299,-0.030137,-0.000113,-0.076568,0.996609
113.236377,2,0,2.15,2,0.747,0.742,0.74,0.746,0.74,2.22,1.871,1.937,1.905,1.909,0.377,8.373,0.346,0.349,0.365,0.356,0.496679,1.229645,0.352351,-0.000341,0.0007,0.000001,1,0.554868,1.127858,0.262982,-0.841679,-0.014589,0.53978,-0.000009,0.572861,0.768381,0.243299,-0.030137,-0.000113,-0.076568,0.996609
113.246567,2,0,2.15,2,0.747,0.742,0.74,0.746,0.74,2.22,1.871,1.937,1.905,1.909,0.377,8.373,0.345,0.351,0.349,0.365,0.496672,1.229643,0.352353,-0.000339,0.000702,0.000015,1,0.554868,1.12786,0.262985,-0.841675,-0.014577,0.539788,0.000014,0.572889,0.768427,0.243333,-0.030302,-0.000139,-0.076441,0.996614
113.256738,2,0,1.278,2,0.747,0.742,0.74,0.746,0.74,2.22,1.871,1.937,1.905,1.909,0.377,8.373,0.345,0.351,0.349,0.365,0.496672,1.229643,0.352353,-0.000339,0.000702,0.000015,1,0.554868,1.12786,0.262985,-0.841675,-0.014577,0.539788,0.000014,0.572889,0.768427,0.243333,-0.030302,-0.000139,-0.076441,0.996614
113.266915,2,0,1.278,2,0.747,0.742,0.74,0.746,0.74,2.22,1.871,1.937,1.905,1.909,0.377,8.373,0.345,0.351,0.349,0.365,0.496676,1.229638,0.352355,-0.000352,0.000702,0.000005,1,0.554866,1.127861,0.262984,-0.841693,-0.014562,0.53976,0.000005,0.572921,0.768455,0.243369,-0.030409,-0.00014,-0.076295,0.996621
113.27709,2,0,1.278,2,0.747,0.742,0.74,0.746,0.74,2.22,1.871,1.937,1.905,1.909,0.377,8.373,0.345,0.351,0.349,0.365,0.496678,1.229645,0.352352,-0.000343,0.000697,0.000003,1,0.554876,1.127861,0.262985,-0.841664,-0.014544,0.539805,-0.000017,0.572961,0.768477,0.243398,-0.030507,-0.000145,-0.076155,0.996629
113.287277,2,0,1.278,2,0.747,0.742,0.74,0.746,0.74,2.22,1.871,1.937,1.905,1.909,0.377,8.373,0.345,0.351,0.349,0.365,0.496678,1.229645,0.352352,-0.000343,0.000697,0.000003,1,0.554876,1.127861,0.262985,-0.841664,-0.014544,0.539805,-0.000017,0.572961,0.768477,0.243398,-0.030507,-0.000145,-0.076155,0.996629
113.297454,2,0,1.278,2,0.749,0.74,0.742,0.746,0.74,2.22,1.871,1.937,1.905,1.909,0.377,8.373,0.345,0.351,0.349,0.365,0.496678,1.229646,0.352352,-0.000348,0.0007,0.000013,1,0.554874,1.127861,0.262986,-0.84167,-0.014569,0.539797,-0.000012,0.572977,0.768489,0.243413,-0.030569,-0.000134,-0.076073,0.996634
113.307601,2,0,1.278,2,0.749,0.74,0.742,0.746,0.74,2.22,1.871,1.937,1.905,1.909,0.377,8.373,0.345,0.351,0.349,0.365,0.496678,1.229646,0.352352,-0.000348,0.0007,0.000013,1,0.554874,1.127861,0.262986,-0.84167,-0.014569,0.539797,-0.000012,0.572977,0.768489,0.243413,-0.030569,-0.000134,-0.076073,0.996634
113.317757,2,0,1.278,2,0.749,0.74,0.742,0.746,0.74,2.22,1.871,1.937,1.905,1.909,0.377,8.373,0.345,0.351,0.349,0.365,0.496673,1.229645,0.352356,-0.000347,0.000696,0.000008,1,0.554876,1.127863,0.262983,-0.841681,-0.014545,0.539779,0.000004,0.573044,0.768532,0.243468,-0.030725,-0.000167,-0.075859,0.996645
113.327913,2,0,1.278,2,0.749,0.74,0.742,0.746,0.74,2.22,1.871,1.937,1.905,1.909,0.377,8.373,0.345,0.351,0.349,0.365,0.496675,1.229647,0.352353,-0.000345,0.000695,0.000012,1,0.554871,1.127867,0.262982,-0.841648,-0.014569,0.53983,-0.000006,0.573128,0.768578,0.243478,-0.030829,-0.000138,-0.075645,0.996658
113.338088,2,0,1.278,2,0.749,0.74,0.742,0.746,0.74,2.203,1.869,1.935,1.905,1.909,0.377,8.373,0.345,0.351,0.349,0.365,0.496675,1.229647,0.352353,-0.000345,0.000695,0.000012,1,0.554871,1.127867,0.262982,-0.841648,-0.014569,0.53983,-0.000006,0.573128,0.768578,0.243478,-0.030829,-0.000138,-0.075645,0.996658
113.348262,2,0,1.278,2,0.749,0.74,0.742,0.746,0.74,2.203,1.869,1.935,1.905,1.909,0.377,8.373,0.345,0.351,0.349,0.365,0.496678,1.229643,0.352355,-0.00035,0.000696,0.000002,1,0.554865,1.127863,0.262983,-0.841667,-0.014538,0.539801,0.000008,0.57315,0.768594,0.243495,-0.030888,-0.00015,-0.075576,0.996662
113.358422,2,0,1.278,2,0.749,0.74,0.742,0.746,0.74,2.203,1.869,1.935,1.905,1.909,0.377,8.373,0.345,0.351,0.349,0.365,0.49668,1.229644,0.352353,-0.000346,0.000698,0.000004,1,0.554872,1.127865,0.262984,-0.841676,-0.014564,0.539787,-0.000014,0.573191,0.768621,0.24353,-0.03099,-0.00016,-0.07542,0.99667
113.368582,2,0,1.278,2,0.749,0.74,0.742,0.746,0.74,2.203,1.869,1.935,1.905,1.909,0.377,8.373,0.345,0.351,0.349,0.365,0.496677,1.229643,0.352356,-0.00036,0.000692,0.000007,1,0.554871,1.127864,0.26298,-0.841665,-0.014575,0.539803,0.000018,0.57323,0.76865,0.243559,-0.03108,-0.00016,-0.075248,0.99668
113.378738,2,0,1.278,2,0.749,0.74,0.742,0.746,0.74,2.203,1.869,1.935,1.897,1.909,0.356,7.617,0.345,0.351,0.349,0.365,0.496677,1.229643,0.352356,-0.00036,0.000692,0.000007,1,0.554871,1.127864,0.26298,-0.841665,-0.014575,0.539803,0.000018,0.57323,0.76865,0.243559,-0.03108,-0.00016,-0.075248,0.99668
113.388916,2,0,1.278,2,0.749,0.74,0.742,0.746,0.74,2.203,1.869,1.935,1.897,1.909,0.356,7.617,0.345,0.351,0.349,0.365,0.496677,1.229642,0.352352,-0.000357,0.000698,-0.000001,1,0.554867,1.127863,0.26298,-0.841666,-0.014566,0.539802,0.000012,0.573284,0.768676,0.243584,-0.03118,-0.000185,-0.075065,0.996691
113.399075,2,0,1.278,2,0.749,0.74,0.742,0.746,0.74,2.203,1.869,1.935,1.897,1.909,0.356,7.617,0.345,0.351,0.349,0.365,0.496678,1.229644,0.352353,-0.000341,0.000691,0.000009,1,0.554864,1.127862,0.262975,-0.841685,-0.014586,0.539772,-0.000001,0.573338,0.768704,0.243606,-0.031282,-0.000194,-0.074899,0.9967
113.409233,2,0,1.278,2,0.749,0.74,0.742,0.746,0.74,2.203,1.869,1.935,1.897,1.909,0.356,7.617,0.345,0.351,0.349,0.365,0.496678,1.229644,0.352353,-0.000341,0.000691,0.000009,1,0.554864,1.127862,0.262975,-0.841685,-0.014586,0.539772,-0.000001,0.573338,0.768704,0.243606,-0.031282,-0.000194,-0.074899,0.9967
113.419475,2,0,1.278,2,0.749,0.74,0.742,0.746,0.74,2.203,1.869,1.935,1.897,1.909,0.356,7.617,0.339,0.355,0.356,0.356,0.496678,1.229644,0.352353,-0.000341,0.000691,0.000009,1,0.554864,1.127862,0.262975,-0.841685,-0.014586,0.539772,-0.000001,0.573338,0.768704,0.243606,-0.031282,-0.000194,-0.074899,0.9967
113.429689,2,0,0.406,2,0.749,0.74,0.742,0.746,0.74,2.203,1.869,1.935,1.897,1.909,0.356,7.617,0.339,0.355,0.356,0.356,0.496677,1.229646,0.352353,-0.000343,0.000691,0,1,0.554863,1.127865,0.262978,-0.841692,-0.014573,0.539762,-0.000015,0.5734,0.768741,0.243599,-0.031326,-0.000165,-0.074753,0.99671
113.439867,2,0,0.406,2,0.749,0.74,0.742,0.746,0.74,2.203,1.869,1.935,1.897,1.909,0.356,7.617,0.339,0.355,0.356,0.356,0.496677,1.229646,0.352353,-0.000343,0.000691,0,1,0.554863,1.127865,0.262978,-0.841692,-0.014573,0.539762,-0.000015,0.5734,0.768741,0.243599,-0.031326,-0.000165,-0.074753,0.99671
113.450166,2,0,0.406,2,0.749,0.74,0.742,0.746,0.74,2.203,1.869,1.935,1.897,1.909,0.356,7.617,0.339,0.355,0.356,0.356,0.496683,1.229646,0.352351,-0.000335,0.00069,-0.000002,1,0.554877,1.127863,0.262984,-0.841695,-0.014536,0.539757,0.000007,0.573486,0.768799,0.243659,-0.031519,-0.000174,-0.074421,0.996729
113.460577,2,0,0.406,2,0.749,0.74,0.742,0.746,0.74,2.203,1.869,1.935,1.897,1.909,0.356,7.617,0.339,0.355,0.356,0.356,0.496683,1.229646,0.352351,-0.000335,0.00069,-0.000002,1,0.554877,1.127863,0.262984,-0.841695,-0.014536,0.539757,0.000007,0.573486,0.768799,0.243659,-0.031519,-0.000174,-0.074421,0.996729
113.470958,2,0,0.406,2,0.753,0.747,0.736,0.743,0.74,2.203,1.869,1.935,1.897,1.909,0.356,7.617,0.339,0.355,0.356,0.356,0.496678,1.229647,0.352353,-0.000338,0.000688,0.000003,1,0.554871,1.127865,0.262981,-0.841671,-0.014556,0.539795,-0.000008,0.573533,0.768829,0.243695,-0.031636,-0.000187,-0.07426,0.996737
113.481362,2,0,0.406,2,0.753,0.747,0.736,0.743,0.74,2.203,1.869,1.935,1.897,1.909,0.356,7.617,0.339,0.355,0.356,0.356,0.49667,1.229648,0.352354,-0.000336,0.000687,0.000005,1,0.554867,1.127865,0.262977,-0.84168,-0.014549,0.53978,-0.000003,0.573576,0.768862,0.243724,-0.031736,-0.000185,-0.074096,0.996746
113.49171,2,0,0.406,2,0.753,0.747,0.736,0.743,0.74,2.203,1.869,1.935,1.897,1.909,0.356,7.617,0.339,0.355,0.356,0.356,0.49667,1.229648,0.352354,-0.000336,0.000687,0.000005,1,0.554867,1.127865,0.262977,-0.84168,-0.014549,0.53978,-0.000003,0.573576,0.768862,0.243724,-0.031736,-0.000185,-0.074096,0.996746
113.502319,2,0,0.406,2,0.753,0.747,0.736,0.743,0.74,2.203,1.869,1.935,1.897,1.909,0.356,7.617,0.339,0.355,0.356,0.356,0.496682,1.229647,0.352352,-0.000336,0.00069,0.000006,1,0.55486,1.127863,0.26298,-0.841676,-0.014533,0.539788,0.000009,0.573633,0.769032,0.24378,-0.03206,-0.000238,-0.073723,0.996763
113.512738,2,0,0.406,2,0.753,0.747,0.736,0.743,0.743,2.21,1.868,1.927,1.897,1.909,0.356,7.617,0.339,0.355,0.356,0.356,0.496682,1.229647,0.352352,-0.000336,0.00069,0.000006,1,0.55486,1.127863,0.26298,-0.841676,-0.014533,0.539788,0.000009,0.573633,0.769032,0.24378,-0.03206,-0.000238,-0.073723,0.996763
113.523158,2,0,0.406,2,0.753,0.747,0.736,0.743,0.743,2.21,1.868,1.927,1.897,1.909,0.356,7.617,0.339,0.355,0.356,0.356,0.496682,1.229645,0.352354,-0.000337,0.000691,0.000006,1,0.554871,1.12786,0.262983,-0.841674,-0.014547,0.53979,0.000016,0.57371,0.769012,0.243799,-0.032067,-0.000213,-0.073591,0.996773
113.533423,2,0,0.406,2,0.753,0.747,0.736,0.743,0.743,2.21,1.868,1.927,1.897,1.909,0.356,7.617,0.339,0.355,0.356,0.356,0.496682,1.229645,0.352354,-0.000337,0.000691,0.000006,1,0.554871,1.12786,0.262983,-0.841674,-0.014547,0.53979,0.000016,0.57371,0.769012,0.243799,-0.032067,-0.000213,-0.073591,0.996773
113.543676,2,0,0.406,2,0.753,0.747,0.736,0.743,0.743,2.21,1.868,1.927,1.897,1.909,0.356,7.617,0.339,0.355,0.356,0.356,0.496682,1.229645,0.352354,-0.000337,0.000691,0.000006,1,0.554871,1.12786,0.262983,-0.841674,-0.014547,0.53979,0.000016,0.57371,0.769012,0.243799,-0.032067,-0.000213,-0.073591,0.996773
113.553878,2,0,0.406,2,0.753,0.747,0.736,0.743,0.743,2.21,1.868,1.927,1.9,1.91,0.341,6.871,0.339,0.355,0.356,0.356,0.496679,1.229653,0.352353,-0.000332,0.000686,0.000001,1,0.554865,1.127867,0.26298,-0.841676,-0.014506,0.539788,0.000009,0.573771,0.769023,0.243825,-0.032158,-0.000216,-0.073386,0.996785
113.564069,2,0,0.406,2,0.753,0.747,0.736,0.743,0.743,2.21,1.868,1.927,1.9,1.91,0.341,6.871,0.339,0.355,0.356,0.356,0.496679,1.229653,0.352353,-0.000332,0.000686,0.000001,1,0.554865,1.127867,0.26298,-0.841676,-0.014506,0.539788,0.000009,0.573771,0.769023,0.243825,-0.032158,-0.000216,-0.073386,0.996785
113.574272,2,0,0.406,2,0.753,0.747,0.736,0.743,0.743,2.21,1.868,1.927,1.9,1.91,0.341,6.871,0.339,0.355,0.356,0.356,0.496679,1.22965,0.352352,-0.000346,0.000694,0.000004,1,0.554868,1.127861,0.26298,-0.841711,-0.014523,0.539733,-0.000021,0.573924,0.769044,0.243829,-0.032379,-0.000339,-0.07289,0.996814
113.584464,2,0,0.406,2,0.753,0.747,0.736,0.743,0.743,2.21,1.868,1.927,1.9,1.91,0.341,6.871,0.339,0.355,0.356,0.356,0.496685,1.229652,0.352356,-0.000337,0.000692,-0.000001,1,0.554873,1.127864,0.262979,-0.841691,-0.01455,0.539764,-0.000019,0.574015,0.769102,0.243844,-0.032484,-0.000328,-0.072653,0.996828
113.594633,2,0,0.406,2,0.753,0.747,0.736,0.743,0.743,2.21,1.868,1.927,1.9,1.91,0.341,6.871,0.353,0.351,0.349,0.366,0.496685,1.229652,0.352356,-0.000337,0.000692,-0.000001,1,0.554873,1.127864,0.262979,-0.841691,-0.01455,0.539764,-0.000019,0.574015,0.769102,0.243844,-0.032484,-0.000328,-0.072653,0.996828
113.604847,2,0,0,2,0.753,0.747,0.736,0.743,0.743,2.21,1.868,1.927,1.9,1.91,0.341,6.871,0.353,0.351,0.349,0.366,0.496686,1.229653,0.352354,-0.000342,0.000693,-0.000001,1,0.55488,1.127867,0.262979,-0.841699,-0.014526,0.539752,-0.00002,0.574149,0.76917,0.24394,-0.032705,-0.000364,-0.072269,0.996849
113.615105,2,0,0,2,0.753,0.747,0.736,0.743,0.743,2.21,1.868,1.927,1.9,1.91,0.341,6.871,0.353,0.351,0.349,0.366,0.496686,1.229653,0.352354,-0.000342,0.000693,-0.000001,1,0.55488,1.127867,0.262979,-0.841699,-0.014526,0.539752,-0.00002,0.574149,0.76917,0.24394,-0.032705,-0.000364,-0.072269,0.996849
113.625368,2,0,0,2,0.753,0.747,0.736,0.743,0.743,2.21,1.868,1.927,1.9,1.91,0.341,6.871,0.353,0.351,0.349,0.366,0.496687,1.229652,0.352352,-0.000338,0.000694,0.000003,1,0.554867,1.127865,0.262975,-0.841692,-0.014559,0.539761,-0.000012,0.574211,0.769199,0.243972,-0.032816,-0.000376,-0.072048,0.996861
113.635681,2,0,0,2,0.753,0.747,0.736,0.743,0.743,2.21,1.868,1.927,1.9,1.91,0.341,6.871,0.353,0.351,0.349,0.366,0.49668,1.229652,0.352356,-0.000333,0.000684,0.000004,1,0.554866,1.127867,0.262974,-0.841704,-0.014549,0.539742,-0.000005,0.574233,0.769217,0.24399,-0.032866,-0.000369,-0.071903,0.99687
113.645971,2,0,0,2,0.753,0.74,0.74,0.747,0.743,2.21,1.868,1.927,1.9,1.91,0.341,6.871,0.353,0.351,0.349,0.366,0.49668,1.229652,0.352356,-0.000333,0.000684,0.000004,1,0.554866,1.127867,0.262974,-0.841704,-0.014549,0.539742,-0.000005,0.574233,0.769217,0.24399,-0.032866,-0.000369,-0.071903,0.99687
113.656157,2,0,0,2,0.753,0.74,0.74,0.747,0.743,2.21,1.868,1.927,1.9,1.91,0.341,6.871,0.353,0.351,0.349,0.366,0.496684,1.22965,0.352352,-0.000343,0.000687,-0.000002,1,0.554861,1.127866,0.262974,-0.841689,-0.014578,0.539766,0.000002,0.574299,0.769336,0.244071,-0.032995,-0.000241,-0.071671,0.996882
113.666357,2,0,0,2,0.753,0.74,0.74,0.747,0.743,2.21,1.868,1.927,1.9,1.91,0.341,6.871,0.353,0.351,0.349,0.366,0.496678,1.229652,0.352354,-0.000339,0.000693,0.000003,1,0.554871,1.127866,0.262978,-0.841707,-0.014527,0.53974,0.000022,0.574397,0.769381,0.244125,-0.033148,-0.000232,-0.071278,0.996906
113.676552,2,0,0,2,0.753,0.74,0.74,0.747,0.743,2.21,1.868,1.927,1.9,1.91,0.341,6.871,0.353,0.351,0.349,0.366,0.496678,1.229652,0.352354,-0.000339,0.000693,0.000003,1,0.554871,1.127866,0.262978,-0.841707,-0.014527,0.53974,0.000022,0.574397,0.769381,0.244125,-0.033148,-0.000232,-0.071278,0.996906
113.686699,2,0,0,2,0.753,0.74,0.74,0.747,0.75,2.21,1.853,1.928,1.9,1.91,0.341,6.871,0.353,0.351,0.349,0.366,0.496678,1.229654,0.352362,-0.000345,0.000692,0.000009,1,0.554868,1.127862,0.262977,-0.841707,-0.014568,0.539738,-0.000001,0.574553,0.769428,0.244099,-0.033298,-0.000315,-0.070693,0.996942
113.696886,2,0,0,2,0.753,0.74,0.74,0.747,0.75,2.21,1.853,1.928,1.9,1.91,0.341,6.871,0.353,0.351,0.349,0.366,0.496678,1.229654,0.352362,-0.000345,0.000692,0.000009,1,0.554868,1.127862,0.262977,-0.841707,-0.014568,0.539738,-0.000001,0.574553,0.769428,0.244099,-0.033298,-0.000315,-0.070693,0.996942
113.707054,2,0,0,2,0.753,0.74,0.74,0.747,0.75,2.21,1.853,1.928,1.9,1.91,0.341,6.871,0.353,0.351,0.349,0.366,0.496678,1.229654,0.352362,-0.000345,0.000692,0.000009,1,0.554868,1.127862,0.262977,-0.841707,-0.014568,0.539738,-0.000001,0.574553,0.769428,0.244099,-0.033298,-0.000315,-0.070693,0.996942
113.717231,2,0,0,2,0.753,0.74,0.74,0.747,0.75,2.21,1.853,1.928,1.9,1.91,0.341,6.871,0.353,0.351,0.349,0.366,0.496678,1.229651,0.35236,-0.000339,0.000691,0.000011,1,0.55487,1.127866,0.262986,-0.841687,-0.014535,0.53977,0.000003,0.574805,0.769698,0.244267,-0.033773,-0.000232,-0.069717,0.996995
113.72743,2,0,0,2,0.753,0.74,0.74,0.747,0.75,2.21,1.853,1.928,1.889,1.9,0.334,5.817,0.353,0.351,0.349,0.366,0.496678,1.229651,0.35236,-0.000339,0.000691,0.000011,1,0.55487,1.127866,0.262986,-0.841687,-0.014535,0.53977,0.000003,0.574805,0.769698,0.244267,-0.033773,-0.000232,-0.069717,0.996995
113.737593,2,0,0,2,0.753,0.74,0.74,0.747,0.75,2.21,1.853,1.928,1.889,1.9,0.334,5.817,0.353,0.351,0.349,0.366,0.496678,1.229651,0.35236,-0.000339,0.000691,0.000011,1,0.55487,1.127866,0.262986,-0.841687,-0.014535,0.53977,0.000003,0.574805,0.769698,0.244267,-0.033773,-0.000232,-0.069717,0.996995
113.747756,2,0,0,2,0.753,0.74,0.74,0.747,0.75,2.21,1.853,1.928,1.889,1.9,0.334,5.817,0.353,0.351,0.349,0.366,0.496674,1.22965,0.352361,-0.000335,0.000695,0.000005,1,0.554873,1.127862,0.262986,-0.841682,-0.014542,0.539778,0.000008,0.574856,0.769737,0.244296,-0.033866,-0.000244,-0.069496,0.997007
